EntityId,EntityName,WugType,WugRegion,WugCounty,EntityIsSplit,D2020,D2030,D2040,D2050,D2060,D2070
1783,"MANUFACTURING, WARD",MANUFACTURING,F,WARD,N,16,16,16,16,16,16
1784,"MANUFACTURING, WASHINGTON",MANUFACTURING,G,WASHINGTON,N,692,757,822,879,951,1029
1785,"MANUFACTURING, WEBB",MANUFACTURING,M,WEBB,N,21,23,25,26,28,30
1786,"MANUFACTURING, WHARTON",MANUFACTURING,K,WHARTON,Y,503,537,572,601,648,699
1786,"MANUFACTURING, WHARTON",MANUFACTURING,P,WHARTON,Y,95,102,108,114,123,133
1787,"MANUFACTURING, WICHITA",MANUFACTURING,B,WICHITA,N,2743,2874,3036,3162,3162,3162
1788,"MANUFACTURING, WILBARGER",MANUFACTURING,B,WILBARGER,N,1133,1217,1362,1511,1511,1511
1789,"MANUFACTURING, WILLACY",MANUFACTURING,M,WILLACY,N,136,136,136,136,136,136
1790,"MANUFACTURING, WILLIAMSON",MANUFACTURING,G,WILLIAMSON,N,2354,2692,3032,3339,3626,3938
1791,"MANUFACTURING, WILSON",MANUFACTURING,L,WILSON,N,10,10,10,10,10,10
1792,"MANUFACTURING, WISE",MANUFACTURING,C,WISE,N,2660,2979,3277,3539,3858,4206
1793,"MANUFACTURING, WOOD",MANUFACTURING,D,WOOD,N,759,801,837,867,933,1004
1794,"MANUFACTURING, YOUNG",MANUFACTURING,G,YOUNG,N,59,64,69,72,79,87
1795,"MANUFACTURING, ZAVALA",MANUFACTURING,L,ZAVALA,N,946,987,1026,1058,1124,1194
1796,MANVEL,MUNICIPAL,H,BRAZORIA,N,1658,2645,3548,4575,5786,7286
1797,MANVILLE WSC,MUNICIPAL,G,WILLIAMSON,Y,1452,1789,2220,2691,3233,3794
1797,MANVILLE WSC,MUNICIPAL,K,TRAVIS,Y,2984,3604,4201,4885,5499,6074
1798,MARBLE FALLS,MUNICIPAL,K,BURNET,N,2332,3369,4839,5609,6127,6386
1799,MARFA,MUNICIPAL,E,PRESIDIO,N,589,627,667,718,764,808
1800,MARION,MUNICIPAL,L,GUADALUPE,N,164,189,216,245,275,305
1801,MARLIN,MUNICIPAL,G,FALLS,N,1771,1827,1820,1772,1823,1878
1802,MART,MUNICIPAL,G,LIMESTONE,Y,1,2,2,2,2,3
1802,MART,MUNICIPAL,G,MCLENNAN,Y,352,368,383,401,423,445
1803,MARTIN SPRINGS WSC,MUNICIPAL,D,HOPKINS,N,458,517,571,641,712,784
1804,MARTINDALE,MUNICIPAL,L,CALDWELL,N,187,221,256,292,330,367
1806,MASON,MUNICIPAL,F,MASON,N,694,684,676,671,671,671
1807,MASON CREEK UD,MUNICIPAL,H,HARRIS,N,1268,1232,1211,1208,1206,1206
1808,MATADOR,MUNICIPAL,O,MOTLEY,N,213,209,208,207,207,207
1809,MATHIS,MUNICIPAL,N,SAN PATRICIO,N,670,676,672,679,685,691
1810,MAUD,MUNICIPAL,D,BOWIE,N,170,169,167,165,164,164
1811,MAURICEVILLE SUD,MUNICIPAL,I,JASPER,Y,30,30,30,30,30,30
1811,MAURICEVILLE SUD,MUNICIPAL,I,NEWTON,Y,28,27,27,27,27,27
1811,MAURICEVILLE SUD,MUNICIPAL,I,ORANGE,Y,637,640,660,673,683,690
1812,MAXWELL WSC,MUNICIPAL,L,CALDWELL,Y,414,487,561,638,720,802
1812,MAXWELL WSC,MUNICIPAL,L,HAYS,Y,117,122,131,144,160,179
1813,MAYPEARL,MUNICIPAL,C,ELLIS,N,117,135,145,143,143,143
1814,MCCAMEY,MUNICIPAL,F,UPTON,N,776,827,849,878,895,908
1815,MCCOY WSC,MUNICIPAL,L,ATASCOSA,Y,905,1012,1113,1219,1326,1427
1815,MCCOY WSC,MUNICIPAL,L,WILSON,Y,47,56,64,73,81,88
1815,MCCOY WSC,MUNICIPAL,N,LIVE OAK,Y,22,21,21,20,20,20
1816,MCGREGOR,MUNICIPAL,G,MCLENNAN,N,796,808,820,840,869,899
1817,MCKINNEY,MUNICIPAL,C,COLLIN,N,34365,40877,59112,76866,76818,76814
1818,MCLEAN,MUNICIPAL,A,GRAY,N,205,222,243,274,299,326
1819,MCLENDON-CHISHOLM,MUNICIPAL,C,ROCKWALL,N,330,406,495,587,691,802
1820,MEADOW,MUNICIPAL,O,TERRY,N,95,97,101,105,109,113
1821,MEADOWLAKES,MUNICIPAL,K,BURNET,N,849,1021,1167,1307,1430,1538
1823,MEEKER MUD,MUNICIPAL,I,JEFFERSON,N,431,445,462,488,522,560
1824,MELISSA,MUNICIPAL,C,COLLIN,N,1535,2133,2869,6493,10814,16216
1825,MEMPHIS,MUNICIPAL,A,HALL,N,383,382,372,370,369,369
1826,MENARD,MUNICIPAL,F,MENARD,N,346,338,332,331,331,331
1827,MERCEDES,MUNICIPAL,M,HIDALGO,N,2223,2648,3091,3558,4049,4531
1829,MERIDIAN,MUNICIPAL,G,BOSQUE,N,222,234,238,241,244,246
1830,MERKEL,MUNICIPAL,G,TAYLOR,N,343,345,347,350,357,362
1831,MERTZON,MUNICIPAL,F,IRION,N,102,99,96,95,95,95
1832,MESQUITE,MUNICIPAL,C,DALLAS,Y,22323,23832,26330,28404,30622,32894
1832,MESQUITE,MUNICIPAL,C,KAUFMAN,Y,21,26,31,37,45,53
1833,MEXIA,MUNICIPAL,G,LIMESTONE,N,581,648,702,762,810,853
1834,MIAMI,MUNICIPAL,A,ROBERTS,N,224,225,223,222,222,222
1835,MIDLAND,MUNICIPAL,F,MIDLAND,N,32721,34460,37507,40746,44110,47440
1836,MILANO WSC,MUNICIPAL,G,BURLESON,Y,212,220,224,231,237,243
1836,MILANO WSC,MUNICIPAL,G,MILAM,Y,220,225,228,236,244,253
1837,MILES,MUNICIPAL,F,RUNNELS,N,112,124,121,119,119,119
1838,MILFORD,MUNICIPAL,C,ELLIS,N,66,67,69,74,80,89
1839,MILITARY HIGHWAY WSC,MUNICIPAL,M,CAMERON,Y,2950,3364,3802,4294,4818,5360
1839,MILITARY HIGHWAY WSC,MUNICIPAL,M,HIDALGO,Y,1841,2231,2629,3039,3460,3873
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,CONCHO,Y,97,96,94,93,92,92
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,MCCULLOCH,Y,153,155,152,151,151,152
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,RUNNELS,Y,112,109,106,105,105,105
1840,MILLERSVIEW-DOOLE WSC,MUNICIPAL,F,TOM GREEN,Y,272,279,285,293,302,311
1842,MINEOLA,MUNICIPAL,D,WOOD,N,764,772,767,775,783,789
1843,MINERAL WELLS,MUNICIPAL,C,PARKER,Y,346,332,320,310,302,294
1843,MINERAL WELLS,MUNICIPAL,G,PALO PINTO,Y,2593,2708,2775,2856,2935,3002
1844,"MINING, ANDERSON",MINING,I,ANDERSON,N,140,177,185,147,105,75
1845,"MINING, ANDREWS",MINING,F,ANDREWS,N,3959,3710,3177,2509,1929,1483
1846,"MINING, ANGELINA",MINING,I,ANGELINA,N,486,585,410,312,237,180
1847,"MINING, ARANSAS",MINING,N,ARANSAS,N,10,7,5,5,5,5
1849,"MINING, ATASCOSA",MINING,L,ATASCOSA,N,4081,4043,3935,3212,2478,2043
1850,"MINING, AUSTIN",MINING,H,AUSTIN,N,127,320,257,194,132,90
1852,"MINING, BASTROP",MINING,K,BASTROP,N,2884,6813,7498,8263,9085,9996
1853,"MINING, BAYLOR",MINING,B,BAYLOR,N,14,14,13,13,13,13
1854,"MINING, BEE",MINING,N,BEE,N,472,458,428,372,338,318
1855,"MINING, BELL",MINING,G,BELL,N,3242,3980,4599,5349,6105,6968
1856,"MINING, BEXAR",MINING,L,BEXAR,N,7820,8740,9533,10404,11399,12502
1857,"MINING, BLANCO",MINING,K,BLANCO,N,5,5,5,5,5,5
1858,"MINING, BORDEN",MINING,F,BORDEN,N,679,927,784,494,244,121
1859,"MINING, BOSQUE",MINING,G,BOSQUE,N,1972,2071,1892,1872,1833,1821
1861,"MINING, BRAZORIA",MINING,H,BRAZORIA,N,968,1189,1389,1609,1842,2126
1862,"MINING, BRAZOS",MINING,G,BRAZOS,N,1088,1610,1433,1144,923,814
1864,"MINING, BROOKS",MINING,N,BROOKS,N,357,360,340,324,308,298
1865,"MINING, BROWN",MINING,F,BROWN,N,943,948,951,952,948,944
1866,"MINING, BURLESON",MINING,G,BURLESON,N,995,1923,1512,1100,686,428
1867,"MINING, BURNET",MINING,K,BURNET,N,4490,5412,6379,7255,8263,9412
1868,"MINING, CALDWELL",MINING,L,CALDWELL,N,123,98,72,46,20,9
1869,"MINING, CALHOUN",MINING,L,CALHOUN,N,52,55,41,30,19,12
1870,"MINING, CALLAHAN",MINING,G,CALLAHAN,N,228,227,214,201,190,180
1871,"MINING, CAMERON",MINING,M,CAMERON,N,264,277,191,126,61,28
1872,"MINING, CAMP",MINING,D,CAMP,N,12,11,10,9,8,7
1873,"MINING, CARSON",MINING,A,CARSON,N,14,14,14,14,14,14
1874,"MINING, CASS",MINING,D,CASS,N,39,58,60,45,30,20
1875,"MINING, CHAMBERS",MINING,H,CHAMBERS,N,5621,5621,5621,5621,5621,5621
1876,"MINING, CHEROKEE",MINING,I,CHEROKEE,N,295,304,267,204,141,97
1878,"MINING, CLAY",MINING,B,CLAY,N,613,786,584,471,357,357
1879,"MINING, COCHRAN",MINING,O,COCHRAN,N,154,208,210,163,115,81
1880,"MINING, COKE",MINING,F,COKE,N,488,482,430,376,328,286
1881,"MINING, COLEMAN",MINING,F,COLEMAN,N,108,107,97,86,77,69
1883,"MINING, COLORADO",MINING,K,COLORADO,N,5325,5378,5433,5487,5542,5597
1884,"MINING, COMAL",MINING,L,COMAL,N,8600,9996,11340,12513,13982,15628
1885,"MINING, COMANCHE",MINING,G,COMANCHE,N,444,525,363,276,188,128
1886,"MINING, COOKE",MINING,C,COOKE,N,1583,900,378,446,511,586
1887,"MINING, CORYELL",MINING,G,CORYELL,N,1510,1072,491,363,398,437
1888,"MINING, COTTLE",MINING,B,COTTLE,N,41,41,38,34,31,31
1889,"MINING, CRANE",MINING,F,CRANE,N,617,840,861,692,531,407
1890,"MINING, CROCKETT",MINING,F,CROCKETT,N,1732,1843,1261,682,207,63
1891,"MINING, CROSBY",MINING,O,CROSBY,N,994,980,871,757,656,568
1892,"MINING, CULBERSON",MINING,E,CULBERSON,N,506,1240,1393,1110,843,640
1893,"MINING, DALLAS",MINING,C,DALLAS,N,3038,2656,2279,1930,1922,1916
1894,"MINING, DAWSON",MINING,O,DAWSON,N,954,1164,1023,703,423,255
1895,"MINING, DENTON",MINING,C,DENTON,N,4326,2729,3345,4306,5204,6291
1896,"MINING, DEWITT",MINING,L,DEWITT,N,3165,2973,2195,1422,650,301
1897,"MINING, DICKENS",MINING,O,DICKENS,N,12,12,12,12,12,12
1898,"MINING, DIMMIT",MINING,L,DIMMIT,N,4919,5001,4337,2824,1315,612
1900,"MINING, DUVAL",MINING,N,DUVAL,N,1388,1444,1352,1241,1165,1104
1901,"MINING, EASTLAND",MINING,G,EASTLAND,N,1164,1173,929,714,518,432
1902,"MINING, ECTOR",MINING,F,ECTOR,N,1977,2164,1926,1574,1272,1076
1903,"MINING, EDWARDS",MINING,J,EDWARDS,N,89,89,89,89,89,89
1904,"MINING, ELLIS",MINING,C,ELLIS,N,147,213,164,123,82,55
1905,"MINING, EL PASO",MINING,E,EL PASO,N,4008,4626,5262,5948,6693,7539
1906,"MINING, FALLS",MINING,G,FALLS,N,225,246,259,286,307,331
1907,"MINING, FANNIN",MINING,C,FANNIN,N,128,128,128,128,128,128
1908,"MINING, FAYETTE",MINING,K,FAYETTE,N,2526,2032,1465,918,359,350
1909,"MINING, FISHER",MINING,G,FISHER,N,407,402,359,313,273,238
1910,"MINING, FOARD",MINING,B,FOARD,N,12,12,12,12,11,11
1911,"MINING, FORT BEND",MINING,H,FORT BEND,N,72,75,57,42,28,19
1912,"MINING, FRANKLIN",MINING,D,FRANKLIN,N,5,5,4,4,3,2
1913,"MINING, FREESTONE",MINING,C,FREESTONE,N,5347,5115,5251,5286,5356,5582
1914,"MINING, FRIO",MINING,L,FRIO,N,1217,1250,1178,986,620,390
1915,"MINING, GAINES",MINING,O,GAINES,N,1829,2400,2071,1527,1051,776
1916,"MINING, GALVESTON",MINING,H,GALVESTON,N,381,408,450,486,520,555
1917,"MINING, GARZA",MINING,O,GARZA,N,395,544,438,334,234,164
1918,"MINING, GILLESPIE",MINING,K,GILLESPIE,N,4,4,4,4,4,4
1919,"MINING, GLASSCOCK",MINING,F,GLASSCOCK,N,3423,3101,2384,1679,1100,798
1920,"MINING, GOLIAD",MINING,L,GOLIAD,N,450,450,450,450,450,450
1921,"MINING, GONZALES",MINING,L,GONZALES,N,1600,1207,813,418,24,1
1922,"MINING, GRAY",MINING,A,GRAY,N,75,74,67,60,53,47
1923,"MINING, GRAYSON",MINING,C,GRAYSON,N,79,91,107,123,142,163
1924,"MINING, GREGG",MINING,D,GREGG,N,274,433,429,337,246,180
1925,"MINING, GRIMES",MINING,G,GRIMES,N,323,602,471,340,209,128
1926,"MINING, GUADALUPE",MINING,L,GUADALUPE,N,456,550,639,755,884,1043
1927,"MINING, HALE",MINING,O,HALE,N,1168,1152,1022,886,766,662
1929,"MINING, HANSFORD",MINING,A,HANSFORD,N,577,904,602,309,16,1
1930,"MINING, HARDEMAN",MINING,B,HARDEMAN,N,17,17,18,18,18,18
1931,"MINING, HARDIN",MINING,I,HARDIN,N,12,12,12,12,12,12
1932,"MINING, HARRIS",MINING,H,HARRIS,N,3273,3252,3194,3159,3132,3110
1933,"MINING, HARRISON",MINING,D,HARRISON,N,2498,2077,1740,1412,1088,855
1934,"MINING, HASKELL",MINING,G,HASKELL,N,93,92,83,74,66,59
1935,"MINING, HAYS",MINING,K,HAYS,N,845,1075,1361,1445,1654,1893
1936,"MINING, HENDERSON",MINING,C,HENDERSON,Y,607,607,607,607,607,607
1936,"MINING, HENDERSON",MINING,I,HENDERSON,Y,77,86,77,59,40,28
1937,"MINING, HIDALGO",MINING,M,HIDALGO,N,2844,3620,4198,4819,5532,6434
1938,"MINING, HILL",MINING,G,HILL,N,1634,1190,775,403,436,472
1939,"MINING, HOCKLEY",MINING,O,HOCKLEY,N,18,18,17,17,16,15
1940,"MINING, HOOD",MINING,G,HOOD,N,2078,2436,2222,2133,2043,2057
1941,"MINING, HOPKINS",MINING,D,HOPKINS,N,1031,1124,1222,1329,1446,1577
1942,"MINING, HOUSTON",MINING,I,HOUSTON,N,322,254,187,119,51,22
1943,"MINING, HOWARD",MINING,F,HOWARD,N,2491,2747,1940,1138,476,199
1944,"MINING, HUDSPETH",MINING,E,HUDSPETH,N,479,451,468,483,492,502
1945,"MINING, HUNT",MINING,D,HUNT,N,128,118,88,71,58,47
1946,"MINING, HUTCHINSON",MINING,A,HUTCHINSON,N,184,231,170,113,56,34
1947,"MINING, IRION",MINING,F,IRION,N,3192,3357,2423,1487,713,342
1948,"MINING, JACK",MINING,C,JACK,N,1555,1745,1698,1731,1768,1862
1949,"MINING, JACKSON",MINING,P,JACKSON,N,70,73,55,40,26,19
1950,"MINING, JASPER",MINING,I,JASPER,N,148,118,88,58,28,14
1951,"MINING, JEFFERSON",MINING,I,JEFFERSON,N,194,216,244,294,329,368
1952,"MINING, JIM HOGG",MINING,M,JIM HOGG,N,93,97,72,53,34,22
1953,"MINING, JIM WELLS",MINING,N,JIM WELLS,N,71,74,55,40,26,17
1954,"MINING, JOHNSON",MINING,G,JOHNSON,N,4126,2788,1515,1013,1161,1336
1955,"MINING, JONES",MINING,G,JONES,N,239,234,218,199,183,169
1956,"MINING, KARNES",MINING,L,KARNES,N,2528,1919,1288,662,35,2
1957,"MINING, KAUFMAN",MINING,C,KAUFMAN,N,296,386,491,646,783,951
1959,"MINING, KENEDY",MINING,N,KENEDY,N,118,123,92,68,43,27
1960,"MINING, KENT",MINING,G,KENT,N,38,38,35,32,29,26
1961,"MINING, KERR",MINING,J,KERR,N,76,80,100,102,111,120
1962,"MINING, KIMBLE",MINING,F,KIMBLE,N,19,19,19,19,19,19
1963,"MINING, KLEBERG",MINING,N,KLEBERG,N,357,360,340,324,308,298
1964,"MINING, KNOX",MINING,G,KNOX,N,15,15,14,14,14,14
1966,"MINING, LAMB",MINING,O,LAMB,N,586,579,513,445,385,333
1967,"MINING, LAMPASAS",MINING,G,LAMPASAS,N,198,221,241,261,286,313
1968,"MINING, LAVACA",MINING,P,LAVACA,N,2544,1860,1416,977,537,297
1969,"MINING, LEE",MINING,G,LEE,N,3180,7289,7767,8304,8904,9631
1970,"MINING, LEON",MINING,H,LEON,N,2402,2481,2077,1530,985,634
1971,"MINING, LIBERTY",MINING,H,LIBERTY,N,437,457,446,468,496,539
1972,"MINING, LIMESTONE",MINING,G,LIMESTONE,N,10317,9925,9865,10339,10805,11425
1973,"MINING, LIPSCOMB",MINING,A,LIPSCOMB,N,1098,758,446,142,21,3
1974,"MINING, LIVE OAK",MINING,N,LIVE OAK,N,814,917,907,729,492,332
1975,"MINING, LLANO",MINING,K,LLANO,N,3,3,3,3,3,3
1976,"MINING, LOVING",MINING,F,LOVING,N,792,1058,934,762,601,474
1977,"MINING, LUBBOCK",MINING,O,LUBBOCK,N,6354,6425,5913,5302,4763,4314
1978,"MINING, LYNN",MINING,O,LYNN,N,1166,1327,1255,1033,826,660
1979,"MINING, MCCULLOCH",MINING,F,MCCULLOCH,N,8927,8347,6641,5627,4836,4201
1980,"MINING, MCLENNAN",MINING,G,MCLENNAN,N,2538,3000,3060,3508,3832,4216
1981,"MINING, MCMULLEN",MINING,N,MCMULLEN,N,4268,4804,4754,2622,1850,1305
1982,"MINING, MADISON",MINING,H,MADISON,N,597,972,754,538,323,194
1983,"MINING, MARION",MINING,D,MARION,N,489,764,712,595,478,393
1984,"MINING, MARTIN",MINING,F,MARTIN,N,3527,2998,2251,1441,771,413
1985,"MINING, MASON",MINING,F,MASON,N,1023,941,708,568,460,372
1986,"MINING, MATAGORDA",MINING,K,MATAGORDA,N,96,100,75,55,35,22
1987,"MINING, MAVERICK",MINING,M,MAVERICK,N,1988,2737,2933,2302,1674,1217
1988,"MINING, MEDINA",MINING,L,MEDINA,N,1851,2057,2231,2407,2629,2872
1989,"MINING, MIDLAND",MINING,F,MIDLAND,N,3893,3418,2630,1774,1056,743
1990,"MINING, MILAM",MINING,G,MILAM,N,14,14,14,14,14,14
1991,"MINING, MITCHELL",MINING,F,MITCHELL,N,593,738,632,493,375,290
1992,"MINING, MONTAGUE",MINING,B,MONTAGUE,N,3639,2577,1606,691,777,777
1993,"MINING, MONTGOMERY",MINING,H,MONTGOMERY,N,1453,1363,1077,921,806,728
1994,"MINING, MOORE",MINING,A,MOORE,N,16,16,16,15,15,15
1996,"MINING, MOTLEY",MINING,O,MOTLEY,N,240,213,205,198,179,161
1997,"MINING, NACOGDOCHES",MINING,I,NACOGDOCHES,N,7000,4500,1643,1299,958,707
1998,"MINING, NAVARRO",MINING,C,NAVARRO,N,883,1071,1282,1572,1806,2076
1999,"MINING, NEWTON",MINING,I,NEWTON,N,429,373,279,209,146,107
2000,"MINING, NOLAN",MINING,G,NOLAN,N,225,222,200,178,158,141
2001,"MINING, NUECES",MINING,N,NUECES,N,724,853,947,1021,1130,1260
2002,"MINING, OCHILTREE",MINING,A,OCHILTREE,N,824,853,503,161,23,3
2003,"MINING, OLDHAM",MINING,A,OLDHAM,N,475,563,639,671,737,808
2004,"MINING, ORANGE",MINING,I,ORANGE,N,309,314,313,314,319,327
2005,"MINING, PALO PINTO",MINING,G,PALO PINTO,N,656,847,625,480,336,235
2006,"MINING, PANOLA",MINING,I,PANOLA,N,5916,5859,5049,4268,3620,3938
2007,"MINING, PARKER",MINING,C,PARKER,N,3182,4029,4006,4073,4124,4364
2008,"MINING, PECOS",MINING,F,PECOS,N,690,1068,1072,861,672,524
2009,"MINING, POLK",MINING,H,POLK,Y,124,98,72,46,21,9
2009,"MINING, POLK",MINING,I,POLK,Y,123,97,72,46,20,9
2010,"MINING, POTTER",MINING,A,POTTER,N,941,1149,1341,1453,1631,1831
2011,"MINING, PRESIDIO",MINING,E,PRESIDIO,N,403,0,0,0,0,0
2013,"MINING, REAGAN",MINING,F,REAGAN,N,4211,3395,2457,1406,529,199
2015,"MINING, REEVES",MINING,F,REEVES,N,1531,2632,2537,2068,1632,1288
2016,"MINING, REFUGIO",MINING,L,REFUGIO,N,66,69,51,38,24,15
2017,"MINING, ROBERTS",MINING,A,ROBERTS,N,1502,1041,611,189,20,2
2018,"MINING, ROBERTSON",MINING,G,ROBERTSON,N,9913,11753,13768,16222,19217,22940
2020,"MINING, RUNNELS",MINING,F,RUNNELS,N,272,269,240,210,184,161
2021,"MINING, RUSK",MINING,I,RUSK,N,2990,4007,3870,3724,3601,3592
2022,"MINING, SAN JACINTO",MINING,H,SAN JACINTO,N,8,8,9,9,9,9
2023,"MINING, SAN PATRICIO",MINING,N,SAN PATRICIO,N,372,421,440,460,492,533
2024,"MINING, SAN SABA",MINING,K,SAN SABA,N,1088,1093,944,900,864,838
2025,"MINING, SCHLEICHER",MINING,F,SCHLEICHER,N,621,732,562,392,241,148
2026,"MINING, SCURRY",MINING,F,SCURRY,N,280,456,483,363,246,167
2027,"MINING, SHACKELFORD",MINING,G,SHACKELFORD,N,562,747,558,442,328,243
2028,"MINING, SHERMAN",MINING,A,SHERMAN,N,35,207,151,98,44,20
2029,"MINING, SMITH",MINING,D,SMITH,Y,287,309,341,394,438,497
2029,"MINING, SMITH",MINING,I,SMITH,Y,134,139,140,109,80,58
2030,"MINING, SOMERVELL",MINING,G,SOMERVELL,N,1112,1279,1146,1060,998,971
2031,"MINING, STARR",MINING,M,STARR,N,571,697,775,858,961,1091
2032,"MINING, STEPHENS",MINING,G,STEPHENS,N,5064,5141,4458,3825,3257,2773
2033,"MINING, STERLING",MINING,F,STERLING,N,780,953,812,522,270,140
2034,"MINING, STONEWALL",MINING,G,STONEWALL,N,584,576,512,446,388,338
2035,"MINING, SUTTON",MINING,F,SUTTON,N,446,720,763,573,389,264
2036,"MINING, TARRANT",MINING,C,TARRANT,N,7367,4482,1589,1537,1497,1464
2037,"MINING, TAYLOR",MINING,G,TAYLOR,N,391,391,366,346,329,315
2038,"MINING, TERRELL",MINING,E,TERRELL,N,673,776,740,606,483,385
2039,"MINING, TERRY",MINING,O,TERRY,N,355,525,543,416,293,206
2040,"MINING, THROCKMORTON",MINING,G,THROCKMORTON,N,194,191,171,150,132,116
2041,"MINING, TITUS",MINING,D,TITUS,N,1644,1775,1909,2055,2216,2392
2042,"MINING, TOM GREEN",MINING,F,TOM GREEN,N,1056,1080,1119,1112,1134,1156
2043,"MINING, TRAVIS",MINING,K,TRAVIS,N,3502,4108,4762,5374,6046,6817
2044,"MINING, TRINITY",MINING,H,TRINITY,Y,5,5,5,5,5,5
2044,"MINING, TRINITY",MINING,I,TRINITY,Y,5,5,5,5,5,5
2045,"MINING, UPSHUR",MINING,D,UPSHUR,N,379,726,771,609,450,333
2046,"MINING, UPTON",MINING,F,UPTON,N,4237,3634,2873,1926,1150,803
2047,"MINING, UVALDE",MINING,L,UVALDE,N,2661,2916,3037,3279,3564,3874
2048,"MINING, VAL VERDE",MINING,J,VAL VERDE,N,190,249,259,223,192,171
2049,"MINING, VAN ZANDT",MINING,D,VAN ZANDT,N,300,319,358,396,430,470
2050,"MINING, VICTORIA",MINING,L,VICTORIA,N,72,75,56,41,27,18
2051,"MINING, WALKER",MINING,H,WALKER,N,11,11,11,11,11,11
2052,"MINING, WALLER",MINING,H,WALLER,N,7,7,7,7,7,7
2053,"MINING, WARD",MINING,F,WARD,N,797,964,840,645,458,329
2054,"MINING, WASHINGTON",MINING,G,WASHINGTON,N,569,866,703,538,373,264
2055,"MINING, WEBB",MINING,M,WEBB,N,10331,8047,6038,4112,1846,1343
2056,"MINING, WHARTON",MINING,K,WHARTON,Y,71,74,55,41,26,17
2056,"MINING, WHARTON",MINING,P,WHARTON,Y,18,19,14,10,7,4
2057,"MINING, WHEELER",MINING,A,WHEELER,N,3268,2329,1413,503,139,119
2058,"MINING, WICHITA",MINING,B,WICHITA,N,62,61,55,49,44,44
2059,"MINING, WILBARGER",MINING,B,WILBARGER,N,20,20,19,19,18,18
2060,"MINING, WILLACY",MINING,M,WILLACY,N,49,51,38,28,18,12
2061,"MINING, WILLIAMSON",MINING,G,WILLIAMSON,Y,5163,6247,7364,8555,9782,11186
2061,"MINING, WILLIAMSON",MINING,K,WILLIAMSON,Y,5,3,3,3,3,3
2062,"MINING, WILSON",MINING,L,WILSON,N,1929,1548,1165,782,399,204
2063,"MINING, WINKLER",MINING,F,WINKLER,N,787,1169,991,756,531,373
2064,"MINING, WISE",MINING,C,WISE,N,10320,11159,12337,13975,15378,17694
2065,"MINING, WOOD",MINING,D,WOOD,N,25,25,23,21,20,19
2066,"MINING, YOAKUM",MINING,O,YOAKUM,N,1300,1334,1147,957,783,641
2067,"MINING, YOUNG",MINING,G,YOUNG,N,187,276,196,151,105,73
2068,"MINING, ZAPATA",MINING,M,ZAPATA,N,911,954,707,525,332,214
2069,"MINING, ZAVALA",MINING,L,ZAVALA,N,2531,2257,1977,1559,932,557
2070,MISSION,MUNICIPAL,M,HIDALGO,N,20212,24704,29290,33954,38684,43305
2071,MISSOURI CITY,MUNICIPAL,H,FORT BEND,Y,11858,14199,16577,18715,20104,20959
2071,MISSOURI CITY,MUNICIPAL,H,HARRIS,Y,884,980,1061,1156,1266,1388
2072,MOFFAT WSC,MUNICIPAL,G,BELL,N,479,481,487,500,517,536
2073,MONAHANS,MUNICIPAL,F,WARD,N,2518,2629,2704,2785,2847,2895
2074,MONT BELVIEU,MUNICIPAL,H,CHAMBERS,N,2185,2775,3389,4053,4767,5518
2075,MONTGOMERY COUNTY MUD #18,MUNICIPAL,H,MONTGOMERY,N,1285,1644,1861,2080,2302,2842
2076,MONTGOMERY COUNTY MUD #19,MUNICIPAL,H,MONTGOMERY,N,261,253,247,245,247,249
2077,MONTGOMERY COUNTY MUD #8,MUNICIPAL,H,MONTGOMERY,N,445,462,506,554,607,728
2078,MONTGOMERY COUNTY MUD #9,MUNICIPAL,H,MONTGOMERY,N,507,520,584,651,720,862
2079,MONTGOMERY COUNTY UD #2,MUNICIPAL,H,MONTGOMERY,N,172,168,172,183,197,217
2080,MONTGOMERY COUNTY UD #3,MUNICIPAL,H,MONTGOMERY,N,267,303,305,347,438,557
2081,MONTGOMERY COUNTY UD #4,MUNICIPAL,H,MONTGOMERY,N,509,642,637,724,923,1184
2082,MONTGOMERY COUNTY WCID #1,MUNICIPAL,H,MONTGOMERY,N,255,262,274,299,328,361
2083,MOODY,MUNICIPAL,G,MCLENNAN,N,189,196,202,211,223,235
2085,MORTON,MUNICIPAL,O,COCHRAN,N,473,474,467,456,466,469
2086,MOULTON,MUNICIPAL,P,LAVACA,N,183,178,175,174,173,173
2088,MOUNT VERNON,MUNICIPAL,D,FRANKLIN,N,548,560,565,574,584,592
2089,MOUNTAIN CITY,MUNICIPAL,K,HAYS,Y,57,56,54,54,54,54
2089,MOUNTAIN CITY,MUNICIPAL,L,HAYS,Y,24,30,38,48,60,73
2090,MOUNTAIN PEAK SUD,MUNICIPAL,C,ELLIS,Y,1671,2109,2627,3240,3971,4820
2090,MOUNTAIN PEAK SUD,MUNICIPAL,G,JOHNSON,Y,613,737,868,1013,1172,1342
2092,MUENSTER,MUNICIPAL,C,COOKE,N,266,259,261,258,265,265
2093,MULESHOE,MUNICIPAL,O,BAILEY,N,1174,1284,1397,1523,1656,1787
2094,MUNDAY,MUNICIPAL,G,KNOX,N,256,259,260,266,270,274
